202.45.130.191,443,0.0.0.0,SG,Singapore,官方,34 ms
202.45.130.138,443,0.0.0.0,SG,Singapore,官方,32 ms
202.45.130.181,443,0.0.0.0,SG,Singapore,官方,9 ms
202.45.130.85,443,0.0.0.0,SG,Singapore,官方,44 ms
202.45.130.154,443,0.0.0.0,SG,Singapore,官方,37 ms
202.45.130.225,443,0.0.0.0,SG,Singapore,官方,5 ms
202.45.130.148,443,0.0.0.0,SG,Singapore,官方,30 ms
202.45.130.202,443,0.0.0.0,SG,Singapore,官方,54 ms
202.45.130.196,443,0.0.0.0,SG,Singapore,官方,39 ms
202.45.130.153,443,0.0.0.0,SG,Singapore,官方,23 ms
219.76.13.180,443,219.76.13.180,HK,Hong Kong,中转,43 ms
202.45.130.205,443,0.0.0.0,SG,Singapore,官方,1 ms
119.236.225.174,443,119.236.225.174,HK,Hong Kong,中转,82 ms
202.81.231.150,443,202.81.231.150,HK,Hong Kong,中转,120 ms
103.200.112.20,443,103.200.112.20,HK,Hong Kong,中转,69 ms
202.45.130.32,443,0.0.0.0,SG,Singapore,官方,78 ms
202.45.130.92,443,0.0.0.0,SG,Singapore,官方,68 ms
202.45.130.116,443,0.0.0.0,SG,Singapore,官方,52 ms
202.45.130.15,443,0.0.0.0,SG,Singapore,官方,13 ms
202.45.130.47,443,0.0.0.0,SG,Singapore,官方,121 ms
202.45.130.211,443,0.0.0.0,SG,Singapore,官方,71 ms
202.45.130.242,443,0.0.0.0,SG,Singapore,官方,39 ms
202.45.130.235,443,0.0.0.0,SG,Singapore,官方,94 ms
202.45.130.120,443,0.0.0.0,SG,Singapore,官方,28 ms
152.32.229.149,443,152.32.229.149,TW,Taipei,中转,53 ms
202.45.130.244,443,0.0.0.0,SG,Singapore,官方,155 ms
202.45.130.159,443,0.0.0.0,SG,Singapore,官方,84 ms
202.45.130.219,443,0.0.0.0,SG,Singapore,官方,144 ms
202.45.130.237,443,0.0.0.0,SG,Singapore,官方,209 ms
202.45.130.127,443,0.0.0.0,SG,Singapore,官方,11 ms
202.45.130.111,443,0.0.0.0,SG,Singapore,官方,33 ms
202.45.130.121,443,0.0.0.0,SG,Singapore,官方,6 ms
202.45.130.233,443,0.0.0.0,SG,Singapore,官方,191 ms
202.45.130.23,443,0.0.0.0,SG,Singapore,官方,240 ms
202.45.130.168,443,0.0.0.0,SG,Singapore,官方,230 ms
202.45.130.110,443,0.0.0.0,SG,Singapore,官方,126 ms
202.45.130.115,443,0.0.0.0,SG,Singapore,官方,140 ms
202.45.130.223,443,0.0.0.0,SG,Singapore,官方,37 ms
202.45.130.72,443,0.0.0.0,SG,Singapore,官方,143 ms
202.45.130.174,443,0.0.0.0,SG,Singapore,官方,94 ms
202.45.130.70,443,0.0.0.0,SG,Singapore,官方,28 ms
202.45.130.172,443,0.0.0.0,SG,Singapore,官方,12 ms
202.45.130.46,443,0.0.0.0,SG,Singapore,官方,129 ms
202.45.130.89,443,0.0.0.0,SG,Singapore,官方,48 ms
111.223.245.56,443,111.223.245.54,HK,Tokyo,隧道,70 ms
202.45.130.231,443,0.0.0.0,SG,Singapore,官方,175 ms
202.45.130.107,443,0.0.0.0,SG,Singapore,官方,102 ms
202.45.130.213,443,0.0.0.0,SG,Singapore,官方,170 ms
202.45.130.189,443,0.0.0.0,SG,Singapore,官方,64 ms
202.45.130.101,443,0.0.0.0,SG,Singapore,官方,165 ms
202.45.130.207,443,0.0.0.0,SG,Singapore,官方,9 ms
202.45.130.245,443,0.0.0.0,SG,Singapore,官方,58 ms
219.76.13.166,443,219.76.13.166,HK,Hong Kong,中转,188 ms
202.45.130.1,443,0.0.0.0,SG,Singapore,官方,157 ms
202.45.130.254,443,0.0.0.0,SG,Singapore,官方,74 ms
202.45.130.229,443,0.0.0.0,SG,Singapore,官方,285 ms
202.45.130.169,443,0.0.0.0,SG,Singapore,官方,41 ms
202.45.130.35,443,0.0.0.0,SG,Singapore,官方,42 ms
202.45.130.192,443,0.0.0.0,SG,Singapore,官方,164 ms
202.45.130.17,443,0.0.0.0,SG,Singapore,官方,107 ms
202.45.130.108,443,0.0.0.0,SG,Singapore,官方,150 ms
202.45.130.129,443,0.0.0.0,SG,Singapore,官方,15 ms
202.45.130.142,443,0.0.0.0,SG,Singapore,官方,160 ms
202.45.130.36,443,0.0.0.0,SG,Singapore,官方,152 ms
202.45.130.81,443,0.0.0.0,SG,Singapore,官方,17 ms
202.45.130.149,443,0.0.0.0,SG,Singapore,官方,68 ms
202.45.130.200,443,0.0.0.0,SG,Singapore,官方,211 ms
202.45.130.185,443,0.0.0.0,SG,Singapore,官方,165 ms
202.45.130.77,443,0.0.0.0,SG,Singapore,官方,192 ms
202.45.130.7,443,0.0.0.0,SG,Singapore,官方,156 ms
202.45.130.201,443,0.0.0.0,SG,Singapore,官方,118 ms
202.45.130.241,443,0.0.0.0,SG,Singapore,官方,256 ms
202.45.130.97,443,0.0.0.0,SG,Singapore,官方,34 ms
202.45.130.45,443,0.0.0.0,SG,Singapore,官方,63 ms
202.45.130.84,443,0.0.0.0,SG,Singapore,官方,148 ms
202.45.130.206,443,0.0.0.0,SG,Singapore,官方,148 ms
202.45.130.146,443,0.0.0.0,SG,Singapore,官方,155 ms
202.45.130.161,443,0.0.0.0,SG,Singapore,官方,121 ms
