101.79.166.248,443,101.79.166.248,KR,Singapore,中转,32 ms
27.102.66.110,443,27.102.66.110,KR,Seoul,中转,85 ms
160.202.160.117,443,160.202.160.117,KR,Seoul,中转,82 ms
220.127.3.159,443,220.127.3.159,KR,Seoul,中转,88 ms
218.238.83.182,443,218.238.83.182,KR,Seoul,中转,65 ms
101.55.30.79,443,101.55.30.79,KR,Seoul,中转,82 ms
218.238.83.183,443,218.238.83.183,KR,Seoul,中转,69 ms
211.54.63.2,443,211.54.63.2,KR,Osaka,中转,88 ms
