45.85.119.58,443,0.0.0.0,SG,Singapore,官方,21 ms
45.85.118.52,443,0.0.0.0,SG,Singapore,官方,15 ms
45.85.119.3,443,0.0.0.0,SG,Singapore,官方,31 ms
45.85.118.38,443,0.0.0.0,SG,Singapore,官方,21 ms
45.85.119.195,443,0.0.0.0,SG,Singapore,官方,7 ms
45.85.119.21,443,0.0.0.0,SG,Singapore,官方,34 ms
45.85.118.36,443,0.0.0.0,SG,Singapore,官方,13 ms
45.85.119.226,443,0.0.0.0,SG,Singapore,官方,33 ms
45.85.118.199,443,0.0.0.0,SG,Singapore,官方,33 ms
45.85.119.48,443,0.0.0.0,SG,Singapore,官方,43 ms
45.85.119.41,443,0.0.0.0,SG,Singapore,官方,15 ms
45.85.119.120,443,0.0.0.0,SG,Singapore,官方,100 ms
45.85.118.35,443,0.0.0.0,SG,Singapore,官方,88 ms
45.85.118.186,443,0.0.0.0,SG,Singapore,官方,26 ms
146.56.158.107,443,146.56.158.107,KR,Tokyo,中转,77 ms
45.85.119.79,443,0.0.0.0,SG,Singapore,官方,50 ms
45.85.118.148,443,0.0.0.0,SG,Singapore,官方,15 ms
45.85.119.40,443,0.0.0.0,SG,Singapore,官方,103 ms
45.85.118.136,443,0.0.0.0,SG,Singapore,官方,112 ms
45.85.119.39,443,0.0.0.0,SG,Singapore,官方,133 ms
45.85.119.102,443,0.0.0.0,SG,Singapore,官方,34 ms
146.56.118.46,443,146.56.118.46,KR,San Jose,中转,82 ms
45.85.119.30,443,0.0.0.0,SG,Singapore,官方,112 ms
146.56.102.132,443,146.56.102.132,KR,Seoul,中转,81 ms
45.85.118.51,443,0.0.0.0,SG,Singapore,官方,24 ms
43.132.162.119,443,43.132.162.119,HK,Hong Kong,中转,40 ms
45.85.118.151,443,0.0.0.0,SG,Singapore,官方,165 ms
146.56.161.127,443,146.56.161.127,KR,Tokyo,中转,83 ms
45.85.119.126,443,0.0.0.0,SG,Singapore,官方,129 ms
146.56.178.118,443,146.56.178.118,KR,Tokyo,中转,78 ms
45.85.118.68,443,0.0.0.0,SG,Singapore,官方,7 ms
146.56.131.68,443,146.56.131.68,KR,Seoul,中转,77 ms
45.85.119.174,443,0.0.0.0,SG,Singapore,官方,52 ms
45.85.118.244,443,0.0.0.0,SG,Singapore,官方,201 ms
45.85.118.60,443,0.0.0.0,SG,Singapore,官方,20 ms
45.85.118.232,443,0.0.0.0,SG,Singapore,官方,18 ms
45.85.119.168,443,0.0.0.0,SG,Singapore,官方,149 ms
45.85.119.72,443,0.0.0.0,SG,Singapore,官方,100 ms
45.85.119.80,443,0.0.0.0,SG,Singapore,官方,69 ms
45.85.118.201,443,0.0.0.0,SG,Singapore,官方,185 ms
146.56.40.235,443,146.56.40.235,KR,Tokyo,中转,182 ms
45.85.119.47,443,0.0.0.0,SG,Singapore,官方,82 ms
45.85.119.36,443,0.0.0.0,SG,Singapore,官方,42 ms
45.85.118.19,443,0.0.0.0,SG,Singapore,官方,49 ms
45.85.118.220,443,0.0.0.0,SG,Singapore,官方,68 ms
45.85.119.54,443,0.0.0.0,SG,Singapore,官方,11 ms
45.85.118.59,443,0.0.0.0,SG,Singapore,官方,117 ms
45.85.118.110,443,0.0.0.0,SG,Singapore,官方,50 ms
45.85.118.227,443,0.0.0.0,SG,Singapore,官方,226 ms
45.85.118.42,443,0.0.0.0,SG,Singapore,官方,160 ms
45.85.119.197,443,0.0.0.0,SG,Singapore,官方,35 ms
45.85.119.13,443,0.0.0.0,SG,Singapore,官方,228 ms
45.85.119.253,443,0.0.0.0,SG,Singapore,官方,227 ms
45.85.119.142,443,0.0.0.0,SG,Singapore,官方,176 ms
45.85.119.193,443,0.0.0.0,SG,Singapore,官方,216 ms
45.85.118.156,443,0.0.0.0,SG,Singapore,官方,144 ms
146.56.178.214,443,146.56.178.214,KR,Seoul,中转,149 ms
45.85.118.84,443,0.0.0.0,SG,Singapore,官方,94 ms
45.85.118.248,443,0.0.0.0,SG,Singapore,官方,44 ms
45.85.119.242,443,0.0.0.0,SG,Singapore,官方,60 ms
45.85.118.27,443,0.0.0.0,SG,Singapore,官方,89 ms
45.85.119.69,443,0.0.0.0,SG,Singapore,官方,119 ms
45.85.118.99,443,0.0.0.0,SG,Singapore,官方,201 ms
45.85.118.236,443,0.0.0.0,SG,Singapore,官方,234 ms
45.85.118.215,443,0.0.0.0,SG,Singapore,官方,85 ms
45.85.118.11,443,0.0.0.0,SG,Singapore,官方,173 ms
45.85.118.219,443,0.0.0.0,SG,Singapore,官方,179 ms
45.85.118.143,443,0.0.0.0,SG,Singapore,官方,57 ms
146.56.104.190,443,146.56.104.190,KR,Seoul,中转,81 ms
45.85.119.156,443,0.0.0.0,SG,Singapore,官方,128 ms
45.85.118.243,443,0.0.0.0,SG,Singapore,官方,135 ms
45.85.118.80,443,0.0.0.0,SG,Singapore,官方,74 ms
45.85.118.49,443,0.0.0.0,SG,Singapore,官方,72 ms
45.85.118.212,443,0.0.0.0,SG,Singapore,官方,31 ms
146.56.186.129,443,146.56.186.129,KR,Tokyo,中转,217 ms
45.85.119.230,443,0.0.0.0,SG,Singapore,官方,78 ms
45.85.118.13,443,0.0.0.0,SG,Singapore,官方,112 ms
45.85.118.164,443,0.0.0.0,SG,Singapore,官方,125 ms
45.85.118.41,443,0.0.0.0,SG,Singapore,官方,220 ms
45.85.119.97,443,0.0.0.0,SG,Singapore,官方,84 ms
45.85.119.83,443,0.0.0.0,SG,Singapore,官方,204 ms
45.85.118.197,443,0.0.0.0,SG,Singapore,官方,93 ms
146.56.104.118,443,146.56.104.118,KR,Seoul,中转,208 ms
45.85.119.66,443,0.0.0.0,SG,Singapore,官方,149 ms
146.56.175.36,443,146.56.175.36,KR,Tokyo,中转,197 ms
45.85.118.133,443,0.0.0.0,SG,Singapore,官方,55 ms
45.85.118.174,443,0.0.0.0,SG,Singapore,官方,81 ms
45.85.118.87,443,0.0.0.0,SG,Singapore,官方,169 ms
146.56.162.192,443,146.56.162.192,KR,Tokyo,中转,78 ms
45.85.119.26,443,0.0.0.0,SG,Singapore,官方,27 ms
45.85.118.117,443,0.0.0.0,SG,Singapore,官方,79 ms
45.85.118.253,443,0.0.0.0,SG,Singapore,官方,175 ms
5.180.78.8,443,5.180.78.8,SG,Singapore,中转,181 ms
146.56.163.183,443,146.56.163.183,KR,Tokyo,中转,141 ms
45.85.118.1,443,0.0.0.0,SG,Singapore,官方,121 ms
45.85.118.46,443,0.0.0.0,SG,Singapore,官方,160 ms
45.85.119.183,443,0.0.0.0,SG,Singapore,官方,96 ms
146.56.41.116,443,146.56.41.116,KR,Tokyo,中转,238 ms
45.85.119.124,443,0.0.0.0,SG,Singapore,官方,163 ms
45.85.118.106,443,0.0.0.0,SG,Singapore,官方,210 ms
45.85.119.45,443,0.0.0.0,SG,Singapore,官方,163 ms
45.85.118.225,443,0.0.0.0,SG,Singapore,官方,66 ms
146.56.102.199,443,146.56.102.199,KR,Seoul,中转,160 ms
45.85.119.145,443,0.0.0.0,SG,Singapore,官方,76 ms
45.85.118.10,443,0.0.0.0,SG,Singapore,官方,182 ms
45.85.118.61,443,0.0.0.0,SG,Singapore,官方,33 ms
146.56.157.185,443,146.56.157.185,KR,Tokyo,中转,78 ms
45.85.118.178,443,0.0.0.0,SG,Singapore,官方,102 ms
45.85.119.38,443,0.0.0.0,SG,Singapore,官方,136 ms
45.85.118.112,443,0.0.0.0,SG,Singapore,官方,88 ms
146.56.155.232,443,146.56.155.232,KR,Tokyo,中转,80 ms
45.85.119.37,443,0.0.0.0,SG,Singapore,官方,84 ms
45.85.118.167,443,0.0.0.0,SG,Singapore,官方,223 ms
45.85.119.88,443,0.0.0.0,SG,Singapore,官方,49 ms
146.56.154.249,443,146.56.154.249,KR,Tokyo,中转,140 ms
45.85.118.6,443,0.0.0.0,SG,Singapore,官方,79 ms
45.85.119.164,443,0.0.0.0,SG,Singapore,官方,201 ms
146.56.113.22,443,146.56.113.22,KR,Seoul,中转,153 ms
45.85.118.222,443,0.0.0.0,SG,Singapore,官方,9 ms
45.85.118.147,443,0.0.0.0,SG,Singapore,官方,105 ms
146.56.166.153,443,146.56.166.153,KR,Tokyo,中转,124 ms
45.85.119.204,443,0.0.0.0,SG,Singapore,官方,74 ms
45.85.119.188,443,0.0.0.0,SG,Singapore,官方,66 ms
45.85.118.79,443,0.0.0.0,SG,Singapore,官方,137 ms
146.56.42.197,443,146.56.42.197,KR,Tokyo,中转,242 ms
45.85.118.223,443,0.0.0.0,SG,Singapore,官方,136 ms
45.85.118.170,443,0.0.0.0,SG,Singapore,官方,19 ms
45.85.119.23,443,0.0.0.0,SG,Singapore,官方,66 ms
45.85.118.34,443,0.0.0.0,SG,Singapore,官方,112 ms
45.85.118.50,443,0.0.0.0,SG,Singapore,官方,83 ms
146.56.162.140,443,146.56.162.140,KR,Tokyo,中转,212 ms
45.85.119.107,443,0.0.0.0,SG,Singapore,官方,198 ms
45.85.119.76,443,0.0.0.0,SG,Singapore,官方,66 ms
45.85.118.142,443,0.0.0.0,SG,Singapore,官方,79 ms
45.85.119.201,443,0.0.0.0,SG,Singapore,官方,39 ms
146.56.183.204,443,146.56.183.204,KR,Tokyo,中转,168 ms
45.85.119.104,443,0.0.0.0,SG,Singapore,官方,225 ms
45.85.119.116,443,0.0.0.0,SG,Singapore,官方,54 ms
45.85.119.14,443,0.0.0.0,SG,Singapore,官方,189 ms
43.130.60.34,443,43.130.60.34,US,San Jose,中转,178 ms
146.56.186.93,443,146.56.186.93,KR,Tokyo,中转,220 ms
45.85.118.208,443,0.0.0.0,SG,Singapore,官方,131 ms
146.56.190.11,443,146.56.190.11,KR,Tokyo,中转,92 ms
45.85.119.33,443,0.0.0.0,SG,Singapore,官方,124 ms
45.85.118.251,443,0.0.0.0,SG,Singapore,官方,106 ms
45.85.119.157,443,0.0.0.0,SG,Singapore,官方,206 ms
45.85.118.157,443,0.0.0.0,SG,Singapore,官方,218 ms
45.85.118.139,443,0.0.0.0,SG,Singapore,官方,53 ms
45.85.118.113,443,0.0.0.0,SG,Singapore,官方,1 ms
45.85.118.146,443,0.0.0.0,SG,Singapore,官方,161 ms
45.85.119.115,443,0.0.0.0,SG,Singapore,官方,80 ms
